5.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.999483538332722965e-01
5.000000000000000000e+03,2.684563758389261778e+01,0.000000000000000000e+00,9.982351810370890810e-01
5.000000000000000000e+03,5.369127516778523557e+01,0.000000000000000000e+00,9.965281223498028140e-01
5.000000000000000000e+03,8.053691275167784625e+01,0.000000000000000000e+00,9.948271749445661838e-01
5.000000000000000000e+03,1.073825503355704711e+02,0.000000000000000000e+00,9.931378377036892413e-01
5.000000000000000000e+03,1.342281879194630960e+02,0.000000000000000000e+00,9.914547048405194518e-01
5.000000000000000000e+03,1.610738255033556925e+02,0.000000000000000000e+00,9.897775367544571212e-01
5.000000000000000000e+03,1.879194630872483174e+02,0.000000000000000000e+00,9.881114754311778325e-01
5.000000000000000000e+03,2.147651006711409423e+02,0.000000000000000000e+00,9.864517038695146400e-01
5.000000000000000000e+03,2.416107382550335672e+02,0.000000000000000000e+00,9.847977562167528065e-01
5.000000000000000000e+03,2.684563758389261920e+02,0.000000000000000000e+00,9.831544264954521495e-01
5.000000000000000000e+03,2.953020134228187885e+02,0.000000000000000000e+00,9.815174596758424741e-01
5.000000000000000000e+03,3.221476510067113850e+02,0.000000000000000000e+00,9.798861759906039026e-01
5.000000000000000000e+03,3.489932885906040383e+02,0.000000000000000000e+00,9.782650473877280151e-01
5.000000000000000000e+03,3.758389261744966348e+02,0.000000000000000000e+00,9.766503552175597180e-01
5.000000000000000000e+03,4.026845637583892881e+02,0.000000000000000000e+00,9.750412139442474757e-01
5.000000000000000000e+03,4.295302013422818845e+02,0.000000000000000000e+00,9.734417757651947500e-01
5.000000000000000000e+03,4.563758389261744810e+02,0.000000000000000000e+00,9.718488455375300372e-01
5.000000000000000000e+03,4.832214765100671343e+02,0.000000000000000000e+00,9.702613405334746810e-01
5.000000000000000000e+03,5.100671140939597308e+02,0.000000000000000000e+00,9.686831078124443772e-01
5.000000000000000000e+03,5.369127516778523841e+02,0.000000000000000000e+00,9.671114329969549006e-01
5.000000000000000000e+03,5.637583892617449237e+02,0.000000000000000000e+00,9.655450498122258862e-01
5.000000000000000000e+03,5.906040268456375770e+02,0.000000000000000000e+00,9.639875133395461315e-01
5.000000000000000000e+03,6.174496644295302303e+02,0.000000000000000000e+00,9.624365910990899664e-01
5.000000000000000000e+03,6.442953020134227700e+02,0.000000000000000000e+00,9.608908425936998343e-01
5.000000000000000000e+03,6.711409395973154233e+02,0.000000000000000000e+00,9.593535582716966603e-01
5.000000000000000000e+03,6.979865771812080766e+02,0.000000000000000000e+00,9.578229617326680101e-01
5.000000000000000000e+03,7.248322147651007299e+02,0.000000000000000000e+00,9.562974389019702759e-01
5.000000000000000000e+03,7.516778523489932695e+02,0.000000000000000000e+00,9.547800237104447918e-01
5.000000000000000000e+03,7.785234899328859228e+02,0.000000000000000000e+00,9.532693562283500732e-01
5.000000000000000000e+03,8.053691275167785761e+02,0.000000000000000000e+00,9.517636521289735141e-01
5.000000000000000000e+03,8.322147651006711158e+02,0.000000000000000000e+00,9.502656752420709507e-01
5.000000000000000000e+03,8.590604026845637691e+02,0.000000000000000000e+00,9.487744646391340630e-01
5.000000000000000000e+03,8.859060402684564224e+02,0.000000000000000000e+00,9.472880826314689084e-01
5.000000000000000000e+03,9.127516778523489620e+02,0.000000000000000000e+00,9.458090216393507665e-01
5.000000000000000000e+03,9.395973154362416153e+02,0.000000000000000000e+00,9.443367172019311306e-01
5.000000000000000000e+03,9.664429530201342686e+02,0.000000000000000000e+00,9.428691053387050491e-01
5.000000000000000000e+03,9.932885906040268083e+02,0.000000000000000000e+00,9.414084397947626304e-01
5.000000000000000000e+03,1.020134228187919462e+03,0.000000000000000000e+00,9.399545622156005864e-01
5.000000000000000000e+03,1.046979865771812001e+03,0.000000000000000000e+00,9.385052840318195422e-01
5.000000000000000000e+03,1.073825503355704768e+03,0.000000000000000000e+00,9.370626565708689570e-01
5.000000000000000000e+03,1.100671140939597308e+03,0.000000000000000000e+00,9.356269128796731449e-01
