5.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.999603135024718314e-01,1.047182815806279255e+00
5.000000000000000000e+03,2.684563758389261778e+01,0.000000000000000000e+00,9.996661061261100656e-01,1.046675659028255323e+00
5.000000000000000000e+03,5.369127516778523557e+01,0.000000000000000000e+00,9.993793204740029079e-01,1.046170368588508870e+00
5.000000000000000000e+03,8.053691275167784625e+01,0.000000000000000000e+00,9.990996746242751803e-01,1.045666846194207134e+00
5.000000000000000000e+03,1.073825503355704711e+02,0.000000000000000000e+00,9.988204759551815304e-01,1.045162093748194465e+00
5.000000000000000000e+03,1.342281879194630960e+02,0.000000000000000000e+00,9.985415209623276223e-01,1.044656672959654697e+00
5.000000000000000000e+03,1.610738255033556925e+02,0.000000000000000000e+00,9.982628005544810224e-01,1.044150608901928567e+00
5.000000000000000000e+03,1.879194630872483174e+02,0.000000000000000000e+00,9.979845240208042867e-01,1.043643330730360308e+00
5.000000000000000000e+03,2.147651006711409423e+02,0.000000000000000000e+00,9.977065040135784102e-01,1.043135354780171165e+00
5.000000000000000000e+03,2.416107382550335672e+02,0.000000000000000000e+00,9.974287219357608203e-01,1.042626731230997805e+00
5.000000000000000000e+03,2.684563758389261920e+02,0.000000000000000000e+00,9.971513792159794054e-01,1.042116906217634309e+00
5.000000000000000000e+03,2.953020134228187885e+02,0.000000000000000000e+00,9.968743043316541375e-01,1.041606349532772313e+00
5.000000000000000000e+03,3.221476510067113850e+02,0.000000000000000000e+00,9.965974694862439476e-01,1.041095138012601451e+00
5.000000000000000000e+03,3.489932885906040383e+02,0.000000000000000000e+00,9.963210714983100624e-01,1.040582743457544534e+00
5.000000000000000000e+03,3.758389261744966348e+02,0.000000000000000000e+00,9.960449549465717478e-01,1.040069586130863311e+00
5.000000000000000000e+03,4.026845637583892881e+02,0.000000000000000000e+00,9.957690818896536289e-01,1.039555768540132874e+00
5.000000000000000000e+03,4.295302013422818845e+02,0.000000000000000000e+00,9.954936401173675176e-01,1.039040779127699210e+00
5.000000000000000000e+03,4.563758389261744810e+02,0.000000000000000000e+00,9.952184940328114848e-01,1.038524997355965374e+00
5.000000000000000000e+03,4.832214765100671343e+02,0.000000000000000000e+00,9.949435954572205532e-01,1.038008551765971177e+00
5.000000000000000000e+03,5.100671140939597308e+02,0.000000000000000000e+00,9.946691256081813259e-01,1.037490953171465780e+00
5.000000000000000000e+03,5.369127516778523841e+02,0.000000000000000000e+00,9.943949644955998313e-01,1.036972525565113212e+00
5.000000000000000000e+03,5.637583892617449237e+02,0.000000000000000000e+00,9.941210537946505443e-01,1.036453426056079596e+00
5.000000000000000000e+03,5.906040268456375770e+02,0.000000000000000000e+00,9.938475675050546521e-01,1.035933189978985869e+00
5.000000000000000000e+03,6.174496644295302303e+02,0.000000000000000000e+00,9.935744040293157386e-01,1.035412091892927045e+00
5.000000000000000000e+03,6.442953020134227700e+02,0.000000000000000000e+00,9.933014943808560204e-01,1.034890316716919667e+00
5.000000000000000000e+03,6.711409395973154233e+02,0.000000000000000000e+00,9.930290047556697974e-01,1.034367423651720630e+00
5.000000000000000000e+03,6.979865771812080766e+02,0.000000000000000000e+00,9.927568525308314573e-01,1.033843634096345276e+00
5.000000000000000000e+03,7.248322147651007299e+02,0.000000000000000000e+00,9.924849575955617675e-01,1.033319161432938005e+00
5.000000000000000000e+03,7.516778523489932695e+02,0.000000000000000000e+00,9.922134777046961451e-01,1.032793588360651826e+00
5.000000000000000000e+03,7.785234899328859228e+02,0.000000000000000000e+00,9.919423484452035700e-01,1.032267083956849074e+00
5.000000000000000000e+03,8.053691275167785761e+02,0.000000000000000000e+00,9.916714789664927698e-01,1.031739889967333124e+00
5.000000000000000000e+03,8.322147651006711158e+02,0.000000000000000000e+00,9.914010184907595669e-01,1.031211611332182532e+00
5.000000000000000000e+03,8.590604026845637691e+02,0.000000000000000000e+00,9.911309244941846064e-01,1.030682368806158378e+00
5.000000000000000000e+03,8.859060402684564224e+02,0.000000000000000000e+00,9.908610949105445265e-01,1.030152431487288966e+00
5.000000000000000000e+03,9.127516778523489620e+02,0.000000000000000000e+00,9.905916720765690631e-01,1.029621426664179884e+00
5.000000000000000000e+03,9.395973154362416153e+02,0.000000000000000000e+00,9.903226340052260213e-01,1.029089421292379125e+00
5.000000000000000000e+03,9.664429530201342686e+02,0.000000000000000000e+00,9.900538661731043133e-01,1.028556715273911015e+00
5.000000000000000000e+03,9.932885906040268083e+02,0.000000000000000000e+00,9.897855034518728834e-01,1.028022962416520691e+00
5.000000000000000000e+03,1.020134228187919462e+03,0.000000000000000000e+00,9.895175428448901300e-01,1.027488172010758261e+00
5.000000000000000000e+03,1.046979865771812001e+03,0.000000000000000000e+00,9.892498565449866499e-01,1.026952674161180301e+00
5.000000000000000000e+03,1.073825503355704768e+03,0.000000000000000000e+00,9.889825694722266247e-01,1.026416147158429215e+00
5.000000000000000000e+03,1.100671140939597308e+03,0.000000000000000000e+00,9.887156992068947270e-01,1.025878542675186633e+00
5.000000000000000000e+03,1.127516778523489847e+03,0.000000000000000000e+00,9.884491059705502458e-01,1.025340223161771203e+00
5.000000000000000000e+03,1.154362416107382614e+03,0.000000000000000000e+00,9.881829049492365513e-01,1.024800892600310709e+00
5.000000000000000000e+03,1.181208053691275154e+03,0.000000000000000000e+00,9.879171365959162898e-01,1.024260449660736150e+00
5.000000000000000000e+03,1.208053691275167694e+03,0.000000000000000000e+00,9.876516486587143540e-01,1.023719286370512682e+00
5.000000000000000000e+03,1.234899328859060461e+03,0.000000000000000000e+00,9.873865466620954656e-01,1.023177132218153762e+00
5.000000000000000000e+03,1.261744966442953000e+03,0.000000000000000000e+00,9.871218957265293081e-01,1.022633827714037880e+00
5.000000000000000000e+03,1.288590604026845540e+03,0.000000000000000000e+00,9.868575304080504651e-01,1.022089797240589126e+00
5.000000000000000000e+03,1.315436241610738307e+03,0.000000000000000000e+00,9.865935471914377697e-01,1.021544797482953015e+00
5.000000000000000000e+03,1.342281879194630847e+03,0.000000000000000000e+00,9.863300328039283915e-01,1.020998607302522565e+00
5.000000000000000000e+03,1.369127516778523614e+03,0.000000000000000000e+00,9.860668083136007178e-01,1.020451683467291204e+00
5.000000000000000000e+03,1.395973154362416153e+03,0.000000000000000000e+00,9.858039601629284832e-01,1.019903808779251797e+00
5.000000000000000000e+03,1.422818791946308693e+03,0.000000000000000000e+00,9.855416010520864356e-01,1.019354704909507747e+00
5.000000000000000000e+03,1.449664429530201460e+03,0.000000000000000000e+00,9.852795362784176891e-01,1.018804860438563775e+00
5.000000000000000000e+03,1.476510067114093999e+03,0.000000000000000000e+00,9.850178413465739968e-01,1.018254084968897244e+00
5.000000000000000000e+03,1.503355704697986539e+03,0.000000000000000000e+00,9.847566526310811419e-01,1.017702039846735795e+00
5.000000000000000000e+03,1.530201342281879306e+03,0.000000000000000000e+00,9.844957610613652710e-01,1.017149248947577744e+00
5.000000000000000000e+03,1.557046979865771846e+03,0.000000000000000000e+00,9.842352308933252081e-01,1.016595550794575198e+00
5.000000000000000000e+03,1.583892617449664385e+03,0.000000000000000000e+00,9.839752256212366266e-01,1.016040540342526111e+00
5.000000000000000000e+03,1.610738255033557152e+03,0.000000000000000000e+00,9.837155256841669804e-01,1.015484774975379922e+00
5.000000000000000000e+03,1.637583892617449692e+03,0.000000000000000000e+00,9.834561864374548046e-01,1.014928120526984001e+00
5.000000000000000000e+03,1.664429530201342232e+03,0.000000000000000000e+00,9.831973947659375934e-01,1.014370113409243990e+00
