1.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.999483538332718524e-01
1.000000000000000000e+04,2.657046979865771874e+01,0.000000000000000000e+00,1.000381415891205883e+00
1.000000000000000000e+04,5.314093959731543748e+01,0.000000000000000000e+00,1.000814477949139691e+00
1.000000000000000000e+04,7.971140939597316333e+01,0.000000000000000000e+00,1.001247540007073722e+00
1.000000000000000000e+04,1.062818791946308750e+02,0.000000000000000000e+00,1.001680602065007752e+00
1.000000000000000000e+04,1.328523489932885866e+02,0.000000000000000000e+00,1.002113664122941561e+00
1.000000000000000000e+04,1.594228187919463267e+02,0.000000000000000000e+00,1.002546726180875591e+00
1.000000000000000000e+04,1.859932885906040383e+02,0.000000000000000000e+00,1.002979788238809400e+00
1.000000000000000000e+04,2.125637583892617499e+02,0.000000000000000000e+00,1.003412850296743430e+00
1.000000000000000000e+04,2.391342281879194616e+02,0.000000000000000000e+00,1.003845912354677461e+00
1.000000000000000000e+04,2.657046979865771732e+02,0.000000000000000000e+00,1.004278974412611491e+00
1.000000000000000000e+04,2.922751677852348848e+02,0.000000000000000000e+00,1.004712036470545300e+00
1.000000000000000000e+04,3.188456375838926533e+02,0.000000000000000000e+00,1.005145098528479330e+00
1.000000000000000000e+04,3.454161073825503649e+02,0.000000000000000000e+00,1.005578160586413361e+00
1.000000000000000000e+04,3.719865771812080766e+02,0.000000000000000000e+00,1.006011222644347392e+00
1.000000000000000000e+04,3.985570469798657882e+02,0.000000000000000000e+00,1.006466246345881110e+00
1.000000000000000000e+04,4.251275167785234999e+02,0.000000000000000000e+00,1.006932851800976803e+00
1.000000000000000000e+04,4.516979865771812115e+02,0.000000000000000000e+00,1.007399457256072717e+00
1.000000000000000000e+04,4.782684563758389231e+02,0.000000000000000000e+00,1.007866062711168631e+00
1.000000000000000000e+04,5.048389261744966348e+02,0.000000000000000000e+00,1.008332668166264545e+00
1.000000000000000000e+04,5.314093959731543464e+02,0.000000000000000000e+00,1.008799273621360459e+00
1.000000000000000000e+04,5.579798657718121149e+02,0.000000000000000000e+00,1.009265879076456374e+00
1.000000000000000000e+04,5.845503355704697697e+02,0.000000000000000000e+00,1.009732484531552288e+00
1.000000000000000000e+04,6.111208053691275381e+02,0.000000000000000000e+00,1.010199089986647980e+00
1.000000000000000000e+04,6.376912751677853066e+02,0.000000000000000000e+00,1.010665695441743894e+00
1.000000000000000000e+04,6.642617449664429614e+02,0.000000000000000000e+00,1.011132300896839809e+00
1.000000000000000000e+04,6.908322147651007299e+02,0.000000000000000000e+00,1.011705277613557774e+00
1.000000000000000000e+04,7.174026845637583847e+02,0.000000000000000000e+00,1.012494511603182712e+00
1.000000000000000000e+04,7.439731543624161532e+02,0.000000000000000000e+00,1.013283745592807872e+00
1.000000000000000000e+04,7.705436241610738080e+02,0.000000000000000000e+00,1.014072979582432810e+00
1.000000000000000000e+04,7.971140939597315764e+02,0.000000000000000000e+00,1.014862213572057748e+00
1.000000000000000000e+04,8.236845637583892312e+02,0.000000000000000000e+00,1.015651447561682685e+00
1.000000000000000000e+04,8.502550335570469997e+02,0.000000000000000000e+00,1.016440681551307623e+00
1.000000000000000000e+04,8.768255033557047682e+02,0.000000000000000000e+00,1.017229915540932783e+00
1.000000000000000000e+04,9.033959731543624230e+02,0.000000000000000000e+00,1.018019149530557721e+00
1.000000000000000000e+04,9.299664429530201915e+02,0.000000000000000000e+00,1.018808383520182659e+00
1.000000000000000000e+04,9.565369127516778462e+02,0.000000000000000000e+00,1.019597617509807597e+00
1.000000000000000000e+04,9.831073825503356147e+02,0.000000000000000000e+00,1.020386851499432534e+00
1.000000000000000000e+04,1.009677852348993270e+03,0.000000000000000000e+00,1.021176085489057472e+00
1.000000000000000000e+04,1.036248322147650924e+03,0.000000000000000000e+00,1.021965319478682410e+00
1.000000000000000000e+04,1.062818791946308693e+03,0.000000000000000000e+00,1.022754553468307348e+00
1.000000000000000000e+04,1.089389261744966461e+03,0.000000000000000000e+00,1.023609110643631803e+00
1.000000000000000000e+04,1.115959731543624230e+03,0.000000000000000000e+00,1.024494841555771529e+00
1.000000000000000000e+04,1.142530201342281998e+03,0.000000000000000000e+00,1.025380572467911033e+00
1.000000000000000000e+04,1.169100671140939539e+03,0.000000000000000000e+00,1.026266303380050759e+00
1.000000000000000000e+04,1.195671140939597308e+03,0.000000000000000000e+00,1.027152034292190041e+00
1.000000000000000000e+04,1.222241610738255076e+03,0.000000000000000000e+00,1.028037765204329990e+00
1.000000000000000000e+04,1.248812080536912845e+03,0.000000000000000000e+00,1.028923496116469494e+00
1.000000000000000000e+04,1.275382550335570613e+03,0.000000000000000000e+00,1.030015653223994576e+00
1.000000000000000000e+04,1.301953020134228154e+03,0.000000000000000000e+00,1.031324207251643532e+00
1.000000000000000000e+04,1.328523489932885923e+03,0.000000000000000000e+00,1.032632761279292266e+00
1.000000000000000000e+04,1.355093959731543691e+03,0.000000000000000000e+00,1.033941315306941222e+00
1.000000000000000000e+04,1.381664429530201460e+03,0.000000000000000000e+00,1.035249869334589956e+00
1.000000000000000000e+04,1.408234899328859001e+03,0.000000000000000000e+00,1.036558423362238912e+00
1.000000000000000000e+04,1.434805369127516769e+03,0.000000000000000000e+00,1.037866977389887868e+00
1.000000000000000000e+04,1.461375838926174538e+03,0.000000000000000000e+00,1.039175531417536824e+00
1.000000000000000000e+04,1.487946308724832306e+03,0.000000000000000000e+00,1.040484085445185558e+00
1.000000000000000000e+04,1.514516778523490075e+03,0.000000000000000000e+00,1.041792639472834514e+00
1.000000000000000000e+04,1.541087248322147616e+03,0.000000000000000000e+00,1.043101193500483248e+00
1.000000000000000000e+04,1.567657718120805384e+03,0.000000000000000000e+00,1.044409747528132204e+00
1.000000000000000000e+04,1.594228187919463153e+03,0.000000000000000000e+00,1.045718301555780938e+00
1.000000000000000000e+04,1.620798657718120921e+03,0.000000000000000000e+00,1.047026855583429894e+00
1.000000000000000000e+04,1.647369127516778462e+03,0.000000000000000000e+00,1.048335409611078628e+00
1.000000000000000000e+04,1.673939597315436231e+03,0.000000000000000000e+00,1.049728091365990323e+00
1.000000000000000000e+04,1.700510067114093999e+03,0.000000000000000000e+00,1.051130070092862301e+00
1.000000000000000000e+04,1.727080536912751768e+03,0.000000000000000000e+00,1.052532048819734722e+00
1.000000000000000000e+04,1.753651006711409536e+03,0.000000000000000000e+00,1.053956826796508928e+00
1.000000000000000000e+04,1.780221476510067077e+03,0.000000000000000000e+00,1.055920264881967441e+00
1.000000000000000000e+04,1.806791946308724846e+03,0.000000000000000000e+00,1.057883702967425510e+00
1.000000000000000000e+04,1.833362416107382614e+03,0.000000000000000000e+00,1.059847141052883801e+00
1.000000000000000000e+04,1.859932885906040383e+03,0.000000000000000000e+00,1.061810579138342092e+00
1.000000000000000000e+04,1.886503355704697924e+03,0.000000000000000000e+00,1.063798814819772121e+00
1.000000000000000000e+04,1.913073825503355692e+03,0.000000000000000000e+00,1.065812389164872087e+00
1.000000000000000000e+04,1.939644295302013461e+03,0.000000000000000000e+00,1.067825963509971832e+00
1.000000000000000000e+04,1.966214765100671229e+03,0.000000000000000000e+00,1.069839537855071576e+00
1.000000000000000000e+04,1.992785234899328998e+03,0.000000000000000000e+00,1.071853112200171543e+00
1.000000000000000000e+04,2.019355704697986539e+03,0.000000000000000000e+00,1.073866686545271287e+00
1.000000000000000000e+04,2.045926174496644308e+03,0.000000000000000000e+00,1.075880260890371254e+00
1.000000000000000000e+04,2.072496644295301849e+03,0.000000000000000000e+00,1.077893835235470998e+00
1.000000000000000000e+04,2.099067114093959844e+03,0.000000000000000000e+00,1.079907409580570743e+00
1.000000000000000000e+04,2.125637583892617386e+03,0.000000000000000000e+00,1.081920983925670710e+00
1.000000000000000000e+04,2.152208053691275381e+03,0.000000000000000000e+00,1.083934558270770676e+00
1.000000000000000000e+04,2.178778523489932923e+03,0.000000000000000000e+00,1.086630213136392964e+00
1.000000000000000000e+04,2.205348993288590464e+03,0.000000000000000000e+00,1.089452240257059445e+00
1.000000000000000000e+04,2.231919463087248459e+03,0.000000000000000000e+00,1.092274267377725927e+00
1.000000000000000000e+04,2.258489932885906001e+03,0.000000000000000000e+00,1.095096294498392409e+00
1.000000000000000000e+04,2.285060402684563996e+03,0.000000000000000000e+00,1.097918321619058668e+00
1.000000000000000000e+04,2.311630872483221538e+03,0.000000000000000000e+00,1.100740348739724928e+00
1.000000000000000000e+04,2.338201342281879079e+03,0.000000000000000000e+00,1.103562375860391409e+00
1.000000000000000000e+04,2.364771812080537075e+03,0.000000000000000000e+00,1.106384402981057669e+00
1.000000000000000000e+04,2.391342281879194616e+03,0.000000000000000000e+00,1.109197200189508736e+00
1.000000000000000000e+04,2.417912751677852611e+03,0.000000000000000000e+00,1.112005500115859302e+00
1.000000000000000000e+04,2.444483221476510153e+03,0.000000000000000000e+00,1.114813800042210090e+00
1.000000000000000000e+04,2.471053691275167694e+03,0.000000000000000000e+00,1.117622099968561100e+00
1.000000000000000000e+04,2.497624161073825690e+03,0.000000000000000000e+00,1.121352558590494652e+00
1.000000000000000000e+04,2.524194630872483231e+03,0.000000000000000000e+00,1.125133460471386737e+00
1.000000000000000000e+04,2.550765100671141226e+03,0.000000000000000000e+00,1.128914362352279044e+00
1.000000000000000000e+04,2.577335570469798768e+03,0.000000000000000000e+00,1.132859167897579233e+00
1.000000000000000000e+04,2.603906040268456309e+03,0.000000000000000000e+00,1.136824935104273404e+00
1.000000000000000000e+04,2.630476510067114305e+03,0.000000000000000000e+00,1.140790702310967131e+00
1.000000000000000000e+04,2.657046979865771846e+03,0.000000000000000000e+00,1.144756469517661301e+00
1.000000000000000000e+04,2.683617449664429387e+03,0.000000000000000000e+00,1.148722236724355250e+00
1.000000000000000000e+04,2.710187919463087383e+03,0.000000000000000000e+00,1.152688003931049421e+00
1.000000000000000000e+04,2.736758389261744924e+03,0.000000000000000000e+00,1.156653771137743369e+00
1.000000000000000000e+04,2.763328859060402920e+03,0.000000000000000000e+00,1.161454459014668705e+00
1.000000000000000000e+04,2.789899328859060461e+03,0.000000000000000000e+00,1.166639997756712344e+00
1.000000000000000000e+04,2.816469798657718002e+03,0.000000000000000000e+00,1.171825536498755982e+00
1.000000000000000000e+04,2.843040268456375998e+03,0.000000000000000000e+00,1.177011075240800064e+00
1.000000000000000000e+04,2.869610738255033539e+03,0.000000000000000000e+00,1.182196613982843703e+00
1.000000000000000000e+04,2.896181208053691535e+03,0.000000000000000000e+00,1.187382152724887563e+00
1.000000000000000000e+04,2.922751677852349076e+03,0.000000000000000000e+00,1.192567691466931201e+00
1.000000000000000000e+04,2.949322147651006617e+03,0.000000000000000000e+00,1.197747003420842171e+00
1.000000000000000000e+04,2.975892617449664613e+03,0.000000000000000000e+00,1.204527774235483406e+00
1.000000000000000000e+04,3.002463087248322154e+03,0.000000000000000000e+00,1.211287797252195375e+00
1.000000000000000000e+04,3.029033557046980150e+03,0.000000000000000000e+00,1.218047820268907122e+00
1.000000000000000000e+04,3.055604026845637691e+03,0.000000000000000000e+00,1.224807843285618869e+00
1.000000000000000000e+04,3.082174496644295232e+03,0.000000000000000000e+00,1.231567866302330616e+00
1.000000000000000000e+04,3.108744966442953228e+03,0.000000000000000000e+00,1.238327889319042363e+00
1.000000000000000000e+04,3.135315436241610769e+03,0.000000000000000000e+00,1.245591546975800101e+00
1.000000000000000000e+04,3.161885906040268310e+03,0.000000000000000000e+00,1.254491174968471068e+00
1.000000000000000000e+04,3.188456375838926306e+03,0.000000000000000000e+00,1.263390802961142256e+00
1.000000000000000000e+04,3.215026845637583847e+03,0.000000000000000000e+00,1.272290430953813001e+00
1.000000000000000000e+04,3.241597315436241843e+03,0.000000000000000000e+00,1.281190058946484189e+00
1.000000000000000000e+04,3.268167785234899384e+03,0.000000000000000000e+00,1.290086524384214117e+00
1.000000000000000000e+04,3.294738255033556925e+03,0.000000000000000000e+00,1.300548823834527967e+00
1.000000000000000000e+04,3.321308724832214921e+03,0.000000000000000000e+00,1.312109960518168306e+00
1.000000000000000000e+04,3.347879194630872462e+03,0.000000000000000000e+00,1.323640860213431303e+00
1.000000000000000000e+04,3.374449664429530458e+03,0.000000000000000000e+00,1.335171759908694966e+00
1.000000000000000000e+04,3.401020134228187999e+03,0.000000000000000000e+00,1.346702659603957741e+00
1.000000000000000000e+04,3.427590604026845540e+03,0.000000000000000000e+00,1.361349655741514786e+00
1.000000000000000000e+04,3.454161073825503536e+03,0.000000000000000000e+00,1.376283888635887021e+00
1.000000000000000000e+04,3.480731543624161077e+03,0.000000000000000000e+00,1.391276429016970573e+00
1.000000000000000000e+04,3.507302013422819073e+03,0.000000000000000000e+00,1.407151282025795647e+00
1.000000000000000000e+04,3.533872483221476614e+03,0.000000000000000000e+00,1.424995330836097418e+00
1.000000000000000000e+04,3.560442953020134155e+03,0.000000000000000000e+00,1.445114451222932139e+00
1.000000000000000000e+04,3.587013422818792151e+03,0.000000000000000000e+00,1.465282050577060513e+00
1.000000000000000000e+04,3.613583892617449692e+03,0.000000000000000000e+00,1.488793782015859213e+00
